start,end
腹股沟直疝,白酒
银屑病甲,干腌菜
生理性卵巢囊肿,白酒
肘关节骨化肌炎,腐竹
急性及亚急性脑内血肿,鹅肉
弓形体脑病,腐竹
增殖体肥大,咸鱼
子宫肌瘤,田螺
类癌,白酒
小儿出血性疾病,河蚌
哮喘持续状态,白酒
创伤性关节炎,啤酒
晶体异位和脱位,白酒
开放性气胸,鸭血(白鸭)
成人脐疝,啤酒
臀位难产,羊油
门静脉血栓形成,田螺
心房心肌梗死,白酒
持续性输卵管妊娠,绿豆
躯体性神经病,核桃
热射病,沙丁鱼
性欲亢进,鸽肉
淋病,赤小豆
跖趾关节痛,腐竹
男性生殖腺机能减退症,白酒
面部粟粒性狼疮,赤小豆
小儿脆性X染色体,螃蟹
小儿先天性肾上腺皮质增生症,鸭血(白鸭)
糖尿病足,啤酒
嗜酸细胞性胃肠炎,白酒
肾下垂,白酒
胸椎间盘突出症,田螺
酒精中毒性肌病,小黄鱼
枕颈关节损伤,咸鸭蛋
毛霉病,淡菜(鲜)
电烧伤,草鱼
系统性血管炎,啤酒
老年急性白血病,白酒
睡眠相位后移综合症,大蒜
网络成瘾,海螺
爆震性耳聋,干腌菜
试管婴儿,鸭蛋
胸壁深部软组织感染,河蚌
骶骨骨折,绿豆
压力性尿失禁,干腌菜
淋球菌性结膜炎,猪脑
蓐劳,海虾
急性化脓性乳腺炎,羊油
小儿血管性血友病,白砂糖
胆管结石,猪油（板油）
心源性哮喘,赤小豆
毛囊炎,白扁豆
小儿抽动症,扇贝(鲜)
创伤后应激障碍,白酒
老年人睡眠障碍,黄酒
丛状血管瘤,鸡肝
念珠菌性包皮龟头炎,海蟹
网状红斑萎缩性毛囊炎,白酒
阳痿,白扁豆
慢性淋巴细胞白血病,啤酒
跖趾关节痛,干腌菜
胸腺囊肿,杏仁
红细胞生成性卟啉病,啤酒
周边葡萄膜炎,鸭血(白鸭)
Poncet综合征,田螺
胸壁结核,白酒
外阴上皮样肉瘤,鸡翅
产后精神病,啤酒
慢性鼻咽炎,猪肉(肥)
老年期抑郁障碍,白扁豆
玻璃体病,白酒
老年人尿失禁,江米酒
毛胚细胞瘤,螺丝菜
青霉病,白酒
密集恐惧症,白酒
白大衣高血压,腐竹
急性会厌炎,白扁豆
肠道蛔虫,白扁豆
放射性颌骨骨髓炎,赤小豆
阴囊癌,啤酒
垂体腺瘤,猪肚
雷头风,绿豆
外伤性颈内动脉海绵窦瘘,草鱼
须部假毛囊炎,咸鸭蛋
冠心病,杏仁
直肠癌,蟹肉
外阴黏膜白斑,干腌菜
持续性枕后位难产,鹿肉
曲霉病,白酒
手足口病,杏仁
化脓性角膜炎,杏仁
肱骨远端全骨骺分离,白砂糖
猩红热样红斑,啤酒
小儿亚急性骨髓炎,白砂糖
结肠破裂,白扁豆
颅骨骨瘤,花生仁（炸）
外阴接触性皮炎,干腌菜
气秘,沙丁鱼
运动诱发哮喘,鸭血(白鸭)
腹膜后肿瘤,干腌菜
全身性红斑狼疮,鹅肉
乳头炎和乳晕炎,啤酒
肛门尖锐湿疣,白扁豆
劳力性心绞痛,大葱
社交恐惧症,猪里脊肉
丘疹坏死性结核疹,白酒
吞入异物,白酒
肛管、直肠、结肠狭窄,干腌菜
弹响肩胛,螺丝菜
小儿锌缺乏症,白扁豆
颅底骨折,白扁豆
癔症,啤酒
急性化脓性胆管炎,杏仁
迷走神经损伤,白酒
小儿软组织肉瘤,螃蟹
面肌瘫痪,啤酒
大汗腺癌,白酒
梅克尔细胞癌,田螺
延髓性麻痹,啤酒
埃及血吸虫病,蛏子
埃布斯坦综合征,鸡蛋黄
倾倒综合征,绿豆
肥胖症,鸡肉
小儿急性阑尾炎,啤酒
先天性少白头,白酒
痔核,白酒
先天性主动脉弓畸形,咸鸭蛋
头痛,白扁豆
慢性骨髓炎,干腌菜
慢性扁桃体炎,赤小豆
先天性巨尿道症,香肠
膝关节结核,腐竹
休止期脱发,绿豆
肺动静脉瘘,鸡肝
先天性白内障,黑豆
洁癖,白扁豆
结肠脂肪瘤,猪油（板油）
小儿先天性直肠肛门畸形,花生（炒）
慢性心包炎,白酒
肠道病毒所致各系统感染,绿豆
嵌杯样病毒胃肠炎,栗子（鲜）
浅部急性淋巴结炎和淋巴管炎,啤酒
肺炎杆菌肺炎,洋葱
恶性纤维组织细胞瘤,绿豆
肌肉萎缩,田螺
老年人低钙血症,淡菜(鲜)
颜面部疖痈,白酒
充血性脾肿大,啤酒
肺炎衣原体肺炎,白酒
平底足,干腌菜
春季卡他性结膜炎,赤小豆
小儿休克,白砂糖
压力性尿失禁,咸鸭蛋
胃息肉,啤酒
血管活性肠肽瘤,白扁豆
胎膜早破,干腌菜
小儿常染色体显性小脑性共济失调,蛤蜊
脾功能亢进,绿豆
痛风性关节炎,啤酒
过敏性湿疹,白酒
小儿脑血管畸形,白砂糖
尿道狭窄,鱼肉
滑囊炎,啤酒
剥脱性皮炎型药疹,啤酒
倾倒综合征,啤酒
肌腱炎,螃蟹
妇科综合,啤酒
深脓疱病,赤小豆
良性阵发性腹膜炎综合征,白果（鲜）
肺功能衰竭,羊油
病毒性食管炎,啤酒
眼眶骨折,面肥
肠道病毒所致各系统感染,白酒
小儿大动脉炎,海蜇皮
小儿流感病毒肺炎,白扁豆
复张性肺水肿,白酒
下肢交通静脉瓣膜关闭不全,啤酒
轮状病毒所致胃肠炎,白果（鲜）
牙髓病,赤小豆
小儿哮喘性肌萎缩综合征,白酒
小儿原发性纤毛运动障碍,啤酒
肾上腺髓质功能亢进,腐竹
迷走神经损伤,啤酒
原发性高血压,啤酒
腕枪刺状畸形,螃蟹
脉管炎,白扁豆
视网膜静脉阻塞,白酒
重金属中毒性肾病,咸鸭蛋
卵巢浆液性肿瘤,咸鱼
先天性小肠闭锁和肠狭窄,啤酒
小儿肥胖症,冰糖
乳腺结核,黄酒
产后泌尿道感染,啤酒
特发性葡萄膜大脑炎,腐竹
筋骨懈堕,田螺
一氧化碳中毒,猪小排（猪肋排）
颌面部淋巴管瘤,绿豆
鳞状细胞癌,螺丝菜
无脉络膜症,螃蟹
面部脓皮病,白酒
高眼压症,咸鸭蛋
釉质发育不全,杏仁
性欲减退,白扁豆
进行性肌营养不良症,白扁豆
小儿肺水肿,腐竹
浆细胞性唇炎,绿豆
髓性多汗症,干腌菜
巨幼细胞性贫血,干腌菜
先天性肛门直肠狭窄,面肥
阑尾炎,腐竹
小儿尿路梗阻,白砂糖
少年性椎体骨软骨病,腐竹
骶骼筋膜脂肪疝,蜂蜜
鼻窦气压性创伤,白酒
老年心肌病,田螺
甲状腺血管瘤,田螺
尼曼-皮克病,鸡蛋黄
急性腹型-高脂血症综合征,白酒
小儿急性髓样白血病,冰糖
胞生痰核,三文鱼
小儿限制型心肌病,咸鱼
乳头的乳头状瘤,红葡萄酒
局限性骨脓肿,白扁豆
腹膜后脓肿,白扁豆
小儿低血糖,猪肚
乳腺脂肪肉瘤,田螺
肺癌转移,肥膘肉
晕动病,白扁豆
急性和亚急性硬脑膜下血肿,咸鸭蛋
肺功能衰竭,咸鱼
腹股沟肉芽肿,猪肚
错构瘤,绿豆
网状细胞肉瘤,绿豆
食道溃疡,啤酒
小儿膀胱-输尿管反流综合征,红葡萄酒
小儿湿疹,鸭蛋
喉癌,干腌菜
唇舌水肿及面瘫综合征,淡菜(鲜)
老年人甲状腺癌,腐竹
霉菌性阴道炎,绿豆
小儿先天性红细胞生成异常性贫血,白扁豆
鼻窦创伤,腐竹
小儿铅中毒,白扁豆
肝包虫囊肿,南瓜子仁
风湿性关节炎,腐竹
冲动型人格障碍,啤酒
角膜损伤,猪油（板油）
真菌性食物中毒,啤酒
疣,啤酒
米氏链球菌肺炎,螃蟹
腰部慢性劳损,啤酒
维生素K缺乏病,白酒
小儿单纯性甲状腺肿,螃蟹
颅后窝血肿,淡菜(鲜)
眼眶击出性骨折,螺丝菜
眶上神经痛,鸡肝
外阴疖病,干腌菜
创伤性鼻出血,白酒
眼眶肌炎,白酒
慢性进行性舞蹈病,鸡蛋黄
外伤性乳糜胸,咸鸭蛋
言语障碍,咸鸭蛋
高渗性脱水,乌骨鸡
寻常疣,白酒
小儿溶血尿毒综合征,田螺
股骨颈骨折,白酒
玻璃体猪囊虫病,红豆沙
小儿胆道蛔虫症,蛤蜊
c胰岛功能性β细胞瘤,啤酒
老年褥疮,淡菜(鲜)
先天性副肌强直症,螃蟹
网膜原发性节段性梗死,绿豆
阿洪病,蜂蜜
半月线疝,绿豆
骨膜软骨瘤,猪肚
恋童癖,大蒜
结核性干性胸膜炎,香椿
先天性膀胱颈挛缩,白酒
妊娠期甲状腺功能亢进,啤酒
肾前性肾功能衰竭,咸鸭蛋
衣原体淋巴肉芽肿,红葡萄酒
前纵韧带骨化症,田螺
胆汁淤积性黄疸,白酒
小儿砷中毒,啤酒
射精功能障碍,腐竹
乳腺癌肉瘤,螃蟹
腰肌劳损,腐竹
良性脑瘤,白酒
放射性口炎,赤小豆
膀胱结石,腐竹
急性骨髓性白血病,腐竹
泪腺多形性腺癌,白酒
前列腺囊肿,干腌菜
肥胖性生殖无能综合征,黑豆
唇裂,赤小豆
前十字韧带损伤,干腌菜
脓毒性休克,鸭血(白鸭)
小儿急性喉气管支气管炎,白砂糖
疱疹性咽峡炎,白扁豆
结膜结核病,干腌菜
阿克森费尔德-里格尔综合征,白酒
伪膜性肠炎,白酒
全身性红斑狼疮,鸭血(白鸭)
小儿缺铁性贫血,黑豆
老年人脱水,白酒
围绝经期综合征,咸鸭蛋
海绵状淋巴管瘤,小黄鱼
恋童癖,大葱
小儿流行性感冒,猪小排（猪肋排）
喘证,油条
妊娠合并风湿性心脏病,虾皮
退行性黄韧带肥厚,腐竹
小儿碘缺乏病,螃蟹
气虚眩晕,三文鱼
创伤性窒息,白酒
小儿成骨不全,螃蟹
乳头状小汗腺腺瘤,松花蛋（鸭蛋）
大肠埃希杆菌肺炎,鸡肝
先天性非溶血性黄疸,咸鸭蛋
肌腱炎和腱鞘炎,面肥
青少年牙周炎,杏仁
胃痉挛,鸭血(白鸭)
煎厥,田螺
产后劳伤,咸鱼
中间葡萄膜炎,咸鸭蛋
肠易激综合征,白扁豆
外伤性白内障,腐竹
小儿疱疹性角膜结膜炎,白砂糖
鼻结核,鱼腥草
头皮糠疹,啤酒
慢性肾盂肾炎,白酒
Rh血型不合溶血病,猪脑
糖尿病性肾病,杏仁
卵巢肌肉来源肿瘤,田螺
皮炎,绿豆
宫颈癌前病变,螃蟹
男性生殖器畸形,啤酒
中毒性眩晕,杏仁
小儿食管异物,白砂糖
哮喘,猪蹄
感染性血小板减少性紫癜,啤酒
精子增多症,绿豆
卵巢肌肉来源肿瘤,干腌菜
肾积水,河虾
自发性血胸,白酒
并发症白内障,鸡蛋黄
试管婴儿,鸭肉
小儿副流感病毒肺炎,杏仁
急性粒细胞缺乏,田螺
青年心肌梗死,淡菜(鲜)
膈下脓肿,杏仁
侧脑室肿瘤,白酒
甲状旁腺功能异常伴发的精神障碍,鸡肝
缺血性视神经病变,鸭血(白鸭)
腹股沟直疝,啤酒
瘢痕性脱发,咸鸭蛋
围绝经期前后的外阴白色病变,咸鱼
小儿癫痫,螃蟹
绝经,海虾
类癌,啤酒
成人脐疝,白酒
过敏性咽炎,咖喱
自由生活阿米巴感染,河虾
传染性单核细胞增多,虾米
固定性药疹,白扁豆
过敏性肺炎,猪油（板油）
颈椎结核,啤酒
蓝鼓膜与胆固醇肉芽肿,赤小豆
骨膜软骨瘤,猪脑
化学性眼外伤,赤小豆
肝性脊髓病,腐竹
痔核,螃蟹
激素性股骨头坏死,鸭血(白鸭)
宫颈糜烂,绿豆
皮肤发育不良,田螺
漏斗胸,鹅肉
心肌病,鹌鹑蛋
人为脂膜炎,啤酒
黄曲霉素中毒,赤小豆
十二指肠憩室,啤酒
弥散性血管内凝血,干腌菜
放射性皮炎,核桃
溃疡性结肠炎性关节炎,白酒
脑蛛网膜下腔出血,干腌菜
胃切除后吸收不良综合征,啤酒
骨肉瘤,啤酒
弥漫性食管壁内憩室,泥胡菜
系统性血管炎所致神经损害,蛤蜊
维生素B1缺乏病,红豆沙
慢性宫颈炎,白扁豆
小儿血小板无力症,花生（炒）
乳糜腹,啤酒
耻骨直肠肌综合征,黑豆
肾动脉栓塞,河蚌
铜绿假单胞菌感染,啤酒
妊娠疱疹,黄酒
过敏性急性小管间质性肾炎,蜂蜜
软骨肉瘤,白酒
苦夏,栗子（熟）
产后伤食,鳕鱼
神经性关节病,绿豆
铋中毒,杏仁
联合瓣膜病变,咸鸭蛋
肝吸虫病,啤酒
脉络膜黑色素瘤,白扁豆
外阴软纤维瘤,干腌菜
玻璃体寄生虫病,绿豆
神经性耳鸣,白酒
结节性甲状腺肿,田螺
锁骨下动脉-腋动脉瘤,螃蟹
阴茎纤维性海绵体炎,白酒
寒冷性荨麻疹,白酒
创伤后应激障碍,干腌菜
言语障碍,干腌菜
电击伤,蚝豉
髋关节滑囊炎,辣椒(红、尖、干)
大肠息肉,鸡心
生长激素释放抑制素瘤,芝麻
单纯性疱疹,赤小豆
鼻孢子虫病,鸡肝
多发性内分泌肿瘤综合征Ⅰ型,白酒
潜伏梅毒,白酒
喘证,鲈鱼
脉痿,银鱼
小儿慢性肾小球肾炎,白酒
成人T细胞白血病,虾皮
回乳,田螺
全身化脓性感染,啤酒
持续性枕横位难产,绿豆
急性颌骨骨髓炎,白扁豆
牙结石,洋葱
急性动脉栓塞,螺丝菜
下腔静脉后输尿管,啤酒
皮肤病,田螺
单纯红细胞再障性贫血,啤酒
散发性脑炎,冰糖
外阴滑膜肉瘤,松花蛋（鸭蛋）
烫伤,鸭肉
苍耳中毒,杏仁
血管脂肪瘤,啤酒
子痫,带鱼
斑疹伤寒,鸭蛋
肺真菌病,蜂蜜
多发性内分泌腺瘤Ⅱ型,红葡萄酒
Bazin硬红斑,鹅肉
乳头侵蚀性腺瘤病,河蚌
胆石性肠梗阻,白酒
动脉硬化性闭塞症,油皮
睾丸肿瘤,干腌菜
围绝经期功能失调性子宫出血,咸鱼
磨牙,杏仁
脑膜癌病,花生仁（炸）
癔症,白酒
声带息肉,江米酒
巨大胎儿,白扁豆
小儿慢性肺炎,花生（炒）
慢性支气管炎,白酒
慢性单纯性咽炎,赤小豆
巨球蛋白血症,白酒
小儿乳积,沙丁鱼
颅骨结核,淡菜(鲜)
甲状腺功能减低所致贫血,白酒
甲状腺囊肿,红辣椒
动脉瘤样骨囊肿,腐竹
心绞痛,虾皮
枕颈关节损伤,啤酒
延髓性麻痹,白酒
哮喘持续状态,啤酒
小儿先天性卵巢发育不全,花生仁（炸）
横膈下结肠嵌入综合征,白果（鲜）
尿道黏膜脱垂,黑豆
春季卡他性结膜炎,啤酒
尿道狭窄,白扁豆
睾丸畸形,绿豆
过敏性皮炎,鸭肉
大汗腺癌,啤酒
含亚硝酸盐类植物性食物中毒,南瓜子仁
卵巢无性细胞瘤,干腌菜
过敏性咽炎,咖啡
第Ⅰ型脊髓血管畸形,啤酒
胸腔积液,白扁豆
迟发性低丙球血症,啤酒
体温过低,赤小豆
臭汗症,赤小豆
变态反应性结膜炎,绿豆
梅毒性角膜病变,干腌菜
脑干梗塞,啤酒
B疱疹病毒感染,啤酒
脉痿,鸡肝
军团菌病,烤鸭
人格障碍,白酒
唇舌水肿及面瘫综合征,螃蟹
急性间质性肺炎,啤酒
颈部勒伤,腐竹
气瘿,田螺
纤维肌痛综合症,腐竹
子宫恶性肿瘤,香肠
盘状红斑狼疮,杏仁
赤白游风,咸鸭蛋
颈型颈椎病,田螺
骨良性纤维组织细胞瘤,田螺
充血性脾肿大,白酒
毛细血管或静脉血栓形成,螃蟹
二尖瓣关闭不全,鸡肝
物理性皮肤病,鸭肉
闭锁肺综合征,黑豆
输入袢综合征,白果（鲜）
急性细支气管炎,面肥
慢脾风,银鱼
神经纤维瘤病,田螺
溃疡病大出血,草鱼
小儿房间隔缺损,腐竹
流感嗜血杆菌感染,田螺
韧带损伤,腐竹
变态反应性结膜炎,白酒
小儿肺出血-肾炎综合征,螃蟹
肛门失禁,干腌菜
小肠异物,螃蟹
产后泌尿道感染,白酒
支气管炎,杏仁
慢性腹泻,白扁豆
伪膜性肠炎,啤酒
肺热,白酒
小儿注意缺陷障碍,螃蟹
原发性高血压,白酒
面部播散性粟粒状狼疮,鸡蛋黄
肌萎缩性侧索硬化,面肥
热哮,海虾
链球菌感染后的急性肾小球肾炎,乌骨鸡
胃恶性淋巴瘤,螃蟹
小儿病态窦房结综合征,白酒
胃肠型食物中毒,白酒
耳神经痛,洋葱
梅尼埃病,干腌菜
肠道病毒所致各系统感染,啤酒
裂沟舌,田螺
老年期谵妄,鸭血(白鸭)
面部脓皮病,啤酒
眼内异物,腐竹
点状内层脉络膜病变,鹿肉
骨产道异常性难产,啤酒
小儿苯丙酮尿症,啤酒
颞下颌关节脱位,白酒
弥漫性外耳道炎,赤小豆
咽部灼伤,猪小排（猪肋排）
溃疡性直肠炎,辣椒(红、尖、干)
胃切除后吸收不良综合征,赤小豆
泌尿生殖系棘球蚴病,干腌菜
鼻窦气压性创伤,啤酒
急腹症,鸭蛋
阴道腺癌,白酒
慢脾风,鸡肝
心室肌致密化不全,螺丝菜
先天性结肠狭窄和闭锁,杏仁
桡骨茎突骨折,淡菜(鲜)
口腔溃疡,赤小豆
髌骨骨折,腐竹
胃类癌瘤,油豆腐
双侧先天性肾上腺皮质增生,白酒
小儿变应性鼻炎,螃蟹
青春发育延迟及性幼稚,干腌菜
等渗性脱水,黄酒
先天性小喉,赤小豆
小儿部分性肺静脉异位连接,羊骨
颞骨骨折,白扁豆
闭合性脊髓损伤,螺丝菜
睑缘炎,白砂糖
肾积脓,河蚌
小儿迁延与慢性腹泻,白砂糖
完全性房室传导阻滞,蜂蜜
耳湿疹,鱿鱼(鲜)
先兆流产,鸭血(白鸭)
妊娠高血压综合征眼底病变,白酒
化脓性脑膜炎,腐竹
急性胆管炎,红葡萄酒
全身化脓性感染,白酒
膝关节半月板损伤,干腌菜
小儿胆道蛔虫症,油豆腐
类鼻疽,鸡翅
小儿过敏性紫癜肾炎,螺丝菜
急性闭角性青光眼,鸭血(白鸭)
颈椎黄韧带骨化症,油豆腐
性高潮障碍,啤酒
出血性输卵管炎,麦芽糖
急喉风,腐竹
手术后膈疝,白酒
肺炎衣原体肺炎,啤酒
子宫内膜异位,咸鸭蛋
鸟枪弹样视网膜脉络膜病变,干腌菜
阿片类药物中毒,啤酒
小儿常染色体隐性小脑性共济失调,蛤蜊
呼吸道感染,鸡肝
髋关节滑囊炎,啤酒
右室心肌梗死,咸鸭蛋
泡性角结膜炎,赤小豆
脚癣,腐竹
甲状腺激素抵抗综合征,啤酒
脊柱侧凸,白扁豆
边缘性龈炎,白酒
青春期发育迟缓,江米酒
侏儒症,田螺
疣,白酒
肠风,鳕鱼
眼眶肌炎,啤酒
泌尿道肿瘤皮肤转移,干腌菜
着色芽生菌病和暗色丝孢霉病,白扁豆
痢疾,螃蟹
小儿砷中毒,白酒
肾动脉狭窄,啤酒
混合性厌氧菌感染,白酒
放线菌病,赤小豆
神经系统先天性疾病,淡菜(鲜)
腋毛癣菌病,红葡萄酒
真菌中毒症,干腌菜
悬雍垂过长症,赤小豆
汞皮炎,鹿肉
妊娠性急性阑尾炎,江米酒
抑郁性神经症,白扁豆
股骨颈骨折,啤酒
c胰岛功能性β细胞瘤,白酒
钙化性肌腱炎,赤小豆
小儿骨与关节结核,花生（炒）
蛋白尿,鱿鱼(鲜)
产力异常性难产,绿豆
口腔单纯性疱疹,螃蟹
寻常疣,啤酒
房室传导阻滞,鸡肝
瘙痒症,白酒
带下病,咸鸭蛋
小儿下腔静脉阻塞综合征,花生（炒）
肾动脉瘤,啤酒
肾积水,鹿肉
细菌性肺炎,白扁豆
消化道重复畸形,芝麻
马牙,银鱼
股骨粗隆间骨折,腐竹
继发性痛经,鸡肝
四环素牙,冰糖
子宫内膜增生,黑豆
皮脂腺囊肿,鹅肉
乳腺结节-测试,洋葱
手足徐动症,核桃
急性脓肿,公鸡
阿斯伯格综合症,白扁豆
肿瘤性心包炎,鸡爪
小儿肺泡性蛋白沉积症,白扁豆
肛肠疾病,鸭蛋
A链球菌群感染,咸鸭蛋
面部偏侧萎缩,鸡蛋黄
煤气中毒,赤小豆
重症肌无力,咸鸭蛋
低氯性碱中毒,鸭蛋
眶上神经痛,白扁豆
小儿纤维性骨营养不良综合征,咸鱼
雷诺综合征,白扁豆
外阴烧伤、烫伤和化学损伤,鸡爪
含亚硝酸盐类植物性食物中毒,核桃
外阴前庭炎,公鸡
小儿肾淀粉样变性,螃蟹
肝血管平滑肌脂肪瘤,面肥
卵巢恶性中胚叶混合瘤,淡菜(鲜)
瘫痪,田螺
过敏性鼻炎,杏仁
维生素D中毒症,腐竹
下肢交通静脉瓣膜关闭不全,红葡萄酒
癌症,鸭肉
肘关节脱位,啤酒
结核性溃疡,赤小豆
剥脱综合征,黑豆
慢性卡他性结膜炎,螺丝菜
希恩综合征,赤小豆
性交疼痛,绿豆
肠胃炎,沙丁鱼
夏伊-德雷格综合征,螃蟹
复张性肺水肿,绿豆
急性淋病,洋葱
创伤性关节炎,绿豆
流注,鸭血(白鸭)
下肢静脉曲张,红葡萄酒
老年人慢性支气管炎,田螺
小儿腹股沟斜疝,白扁豆
急性咽炎,鸭血(白鸭)
手指撕脱性骨折,香菜
乙肝,咸鸭蛋
胸廓畸形,鸭肉
流行性感冒,猪油（板油）
小儿慢性肺炎,白扁豆
腹腔动脉压迫综合征,鸡心
肺热,韭菜
发育迟缓,鸭蛋
胆管结石与胆管炎,白扁豆
萎缩性咽炎,赤小豆
乳头状汗腺腺瘤,啤酒
肠炎,沙丁鱼
神经性耳鸣,鸭血(白鸭)
慢性肺源性心脏病,核桃
外伤性硬膜下积液,鸭肝
幼年型类风湿病,黑豆
持续性肢皮炎,虾皮
小儿急性间歇性卟啉病,白砂糖
下腰椎不稳症,赤小豆
痔疮,草鱼
蓐劳,三文鱼
小儿窦性心律失常,白酒
小儿心律失常,白砂糖
肺疝,白酒
银屑病性关节炎,鸡血
马牙,鸡肝
胆道华支睾吸虫病,白酒
经行发热,田螺
Shy-Drager综合征,核桃
维生素K缺乏病,咸鸭蛋
呼吸道感染,鸭肉
滑膜肉瘤,啤酒
脂肪肉瘤,干腌菜
咽侧壁憩室,干腌菜
重复肾盂输尿管畸形,螃蟹
前列腺脓肿,羊油
单纯性下肢静脉曲张,猪油（板油）
肺癌转移,腊肉（烟肉）
藏毛窦和藏毛囊肿,蜂蜜
赤游丹,鳕鱼
恶性高血压视网膜病变,核桃
坐骨疝,蜂蜜
心肌炎,白酒
颈椎结核,白酒
急性包皮炎,白酒
宫颈白斑,啤酒
肺转移性肿瘤,干腌菜
巴顿骨折,黑豆
室性心律失常,鸭肉
胆汁淤积性黄疸,红葡萄酒
慢性胆管炎,白扁豆
小肠结肠炎耶尔森菌肺炎,啤酒
创伤窒息综合征,啤酒
女性性早熟,猪头肉
复发性流产,螃蟹
过敏性鼻炎,鸭血(白鸭)
