start,end
嵌杯样病毒胃肠炎,薏米莲子粥
视盘炎,冬菇椰菜豆腐粉丝汤
鼠疫,苹果萝卜羊肉粥
深覆合,鸡蛋木耳粥
类肺炎性胸腔积液,草鱼豆腐
妊娠合并甲状腺功能亢进,蛋花空心菜汤
慢性疲劳综合症,胡萝卜苹果汁
跟腱后滑囊炎,芝麻桃仁粥
食道溃疡,鲜菇小米粥
舒张性心力衰竭,赤小豆鲤鱼汤
酒精中毒,田螺荷叶汤
多囊卵巢综合征,羊肉煎包
老年人骨质疏松,牛奶杏仁粥
妊娠合并血栓性血小板减少性紫癜,银耳莲子羹
急性颌骨骨髓炎,猪肉青菜粥
结、直肠黑变病,黄瓜玫瑰饮
下丘脑多汗症,番茄生菜沙拉
亚急性坏死性脊髓炎,培根白菜粥
创伤性气管及主支气管损伤,莲子银耳炖雪梨
进行性核上性麻痹,西米牛肉羹
膜增生性肾小球肾炎,绿豆冬瓜汤
胶样粟丘疹,雪菜牛肉粥
上腔静脉综合征,莲子桂圆煨猪肉
盆底痉挛综合症,清凉扁豆
外阴白化病,乌骨鸡汤
巨人症,白萝卜油菜汁
胰胆汁综合征,牛奶花椰菜泥
人蠕形螨病,南瓜大麦粥
肾石症,炖山药
多发性末梢神经炎,冬瓜赤豆汤
多胎,糯米粥
毛细血管或静脉血栓形成,圆白菜炒青椒
非典,玉竹白菜
皮肤平滑肌瘤,葡萄干莲子汤
尿毒症昏迷,山药枸杞煲苦瓜
胰腺外伤,山药桂圆粥
肾石症,山药豆腐汤
分裂情感性障碍,毛豆番茄豆腐汤
剥脱性唇炎,大麦薏仁茯苓粥
支气管肺炎,香炖羊肉
胰腺囊肿,百合薏米绿豆粥
绦虫病,苹果派
皮炎,荠菜肉丝豆腐羹
类固醇肌病,菠菜双蛋羹
绝经与抑郁症,山药粥
纵隔气肿,紫菜芙蓉汤
继发于无晶状体眼和人工晶状体眼的青光眼,牛奶菠菜粥
腹股沟直疝,菠菜粉丝汤
闭合性气胸,香干炒芹菜
流产,山药面
小肠脂肪瘤,拌生菜
小儿食管异物,卷心菜菠萝汁
粒性白细胞缺乏性咽峡炎,菠菜羹
小儿心肌炎,山药芡实瘦肉粥
老年人肝性脑病,花生菠菜粥
产气杆菌肠炎,松仁香菇
透明隔囊肿,豆腐乳粥
黄体功能不全,萝卜丝带鱼
梅毒,马兰头拌豆腐
肛裂,菠菜芹菜粥
习惯性便秘,白萝卜油菜汁
第Ⅰ型脊髓血管畸形,南瓜大麦粥
癫病,香蕉土豆泥
子宫恶性肿瘤,清炖鲫鱼
小儿血管瘤,核桃鸡肉粥
急性脓胸,杂粮粥
上颌窦后鼻孔息肉,豆浆南瓜汤
甲状旁腺功能异常伴发的精神障碍,番茄菜花
血管炎,牛奶玉米汤
毒热侵肤,炒芹菜豆腐干
阴道嗜血杆菌性阴道炎,绿豆马齿苋汤
银屑病性关节炎,百合炒芦笋
皮炎,荠菜淡菜汤
三高症,西式牛奶粥
小儿肾小管性酸中毒,双菇番茄黄瓜紫菜汤
内分泌失调,酱黄豆
急性蜂窝织炎,青菜饭
跟骨骨髓炎,灵芝鸡肉汤
无机磷中毒,鲜菇小米粥
肾脏损伤,炸菜花
人蠕形螨病,空心菜瘦肉粥
泌尿生殖系真菌病,黄瓜拌平菇
露阴癖,南瓜粥
乳发,金银花粥
尺神经损伤,双菇番茄黄瓜紫菜汤
静脉曲张,炒脆藕
噤口痢,绿豆茶叶冰糖汤
膀胱囊肿,银耳拌山楂
肛周肿瘤,山楂荞麦饼
甲状舌骨囊肿与瘘,腰果西兰花
腰部峡部崩裂和脊椎滑脱,大白菜饺
下肢静脉曲张,生菜鸡丝
淋巴结-胆道综合征,蔬菜杂烩粥
甲状腺肿瘤,荠菜淡菜汤
中暑,三鲜苦瓜汤
小儿肺水肿,红豆糯米粥
老年休克,雪菜牛肉粥
松毛虫性骨关节炎,鲜百合冬菇西兰花汤
第四脑室肿瘤,菠菜豆腐汤
面部粟粒性狼疮,鸡蛋面
慢性创伤性滑囊炎,菠菜豆腐汤
成人全垂体功能减退,番茄羊肉汤
带状疱疹,黄瓜粳米粥
千足虫灼伤,牛奶蒸蛋
外耳道真菌病,西兰花炒虾仁
混合型阴道炎,燕麦粳米粥
灰指甲,三丝金针菇
流行性脑脊髓膜炎,荞麦粥
类癌综合征,鲜奶核桃粥
先天性肝内胆管囊状扩张症,香菇烧菜花
急性出血坏死型胰腺炎,山药桂圆粥
老年人胆石症,菜花泥子汤
小儿脑干胶质瘤,蘑菇木耳饺
戈谢病,油菜苹果牛奶汁
小儿肌阵挛性癫痫,南瓜饭豇豆粥
外阴表皮内瘤变,紫菜鸡蛋汤
小儿隐睾症,红豆莲藕粥
单纯性肥胖,赤小豆粥
产后血瘀,桃仁红枣粥
冠心病,芸豆粥
老视,菠菜拌豆干
苯丙胺中毒,猕猴桃西芹汁
胎儿窘迫,龙眼酸枣仁饮
色素沉着绒毛结节性滑膜炎,蒸肝鸡蛋羹
性功能障碍,白菜包子
上颌窦炎,樱桃百合
慢性肾功能衰竭,百合绿豆沙羹
小儿低血糖,炝圆白菜
热烧伤,青豆豆腐牛肉羹
胆囊切除术后综合征,山药大枣粥
小细胞低色素性贫血,鲫鱼赤小豆汤
小儿一氧化碳中毒,人参小米粥
慢性溃疡性非肉芽肿性空肠回肠炎,雪菜肉末粥
小细胞低色素性贫血,猪血黄花菜
长Q-T间期综合征,花生菠菜粥
先天性白内障,香菇西兰花
美尼尔氏综合症,黄瓜拌绿豆芽
妊娠合并消化性溃疡,蛋花空心菜汤
老年急性阑尾炎,冬菇烧白菜
葡萄球菌中毒性休克综合征,粉葛银鱼豆腐汤
不动杆菌肺炎,番茄苹果汁
肛门周围癌,鸡肉白薯粥
老年人睡眠障碍,鱼肉豆腐火锅
虚喘,银耳瘦肉羹
代谢性碱中毒,菠菜羹
纹状体黑质变性,双菇番茄黄瓜紫菜汤
类鼻疽,生菜拌蛋片
小儿烟酸缺乏病,鲜奶核桃粥
小儿迁延与慢性腹泻,菠菜豆腐汤
胆囊腺肌增生病,拌胡萝卜丝
早期乳腺癌,牡蛎肉末粥
小儿巴德-吉亚利综合征,木瓜炖带鱼
流感嗜血杆菌肺炎,紫菜豆腐汤
Machado-Joseph病,菠菜豆腐汤
脓窠疮,草莓柠檬汁
结胸证,柠檬鸡片
输血后血小板减少性紫癜,五香鸭肉
麻疹样红斑,炝豇豆
流行性斑疹伤寒,番茄苹果芝麻蜜
松节油皮炎,紫菜芙蓉汤
囊虫病,牛奶菠菜粥
眩晕,冰糖绿豆苋菜粥
浸润性乳腺癌,荸荠木耳煲带鱼
骨肿瘤,海带瘦肉粥
腺泡状软组织肉瘤,菠菜双蛋羹
小儿扁脸关节脱位足异常综合征,鸡蛋炒面
围生期心肌病,牛奶菠菜粥
炎性乳腺癌,山药桂圆粥
脂肪肝,黑芝麻果仁粥
颈椎过伸性损伤,萝卜豆腐汤
阴囊损伤,西红柿拌芦荟
乳管内乳头状瘤,紫菜芙蓉汤
特发性面神经瘫痪,白果莲子粥
慢性肾小球肾炎,胡萝卜番茄汤
慢惊风,牛奶椰汁
麻疹样红斑,鸡肉白薯粥
痴呆综合征,猪肉玉米粥
肺损伤,雪花银鱼
化脓性耳廓软骨膜炎,芝麻拌白菜丁
神经鞘瘤,菠菜水饺
多腺体缺陷综合征,参莲汤
环状胰腺,西瓜汁
类鼻疽,冬菇苋菜汤
卵巢过度刺激综合征,牛奶菠菜粥
鸡胸,虾皮菠菜
甲状腺炎,香菇薏米饭
肩关节周围炎,猕猴桃西芹汁
卡波西水痘样疹,豆泡烧油菜
外伤后颅内积气,核桃肉粉
黄斑囊样水肿,木瓜胡萝卜玉米粥
天花,黄花菜炒黄瓜
电解质紊乱,白菜蛋花粥
桡骨头骨折,香菇扒白菜
耳鸣,紫菜鸡蛋莲草汤
小儿多发性内分泌腺瘤Ⅱ型,红枣香菇汤
脑膜炎球菌血症,土豆泥牛奶粥
小儿肾性贫血,猕猴桃苡仁粥
细菌性肺炎,开洋大白菜
自由生活阿米巴感染,小白菜馅包子
跖趾关节痛,雪菜肉末粥
气胀,番茄芹菜汁
突发性耳聋,土豆泥牛奶粥
中枢神经兴奋药中毒,花生杏仁粥
放射病,番茄西米粥
乳腺导管扩张症,菠菜豆腐汤
结肠扭转,香菇薏米饭
老年性耳聋,空心菜粥
巨大儿,赤小豆鲤鱼汤
压力性尿失禁,山药葡萄粥
小儿急性髓样白血病,豌豆瘦肉粥
阴道平滑肌肉瘤,瑶柱生菜白菜汤
老年性黄斑变性,玉米粉燕麦粥
小儿肺水肿,双莲红豆牛肉汤
哮喘,桂圆粥
外阴湿疹,金银花苦瓜汤
老年人多器官功能衰竭,鲜百合冬菇西兰花汤
慢性膀胱炎,萝卜豆腐汤
老年急性白血病,西式牛奶粥
成人斯蒂尔病,木耳芦笋蘑菇汤
中毒性眩晕,猕猴桃苡仁粥
腹股沟直疝,白菜藕丸汤
急性肠炎,鸡肉蒸饺
周围性软骨肉瘤,雪菜鸡丝面
胸腰椎骨折,鸡蛋黄花汤
远视眼,猪肝炒胡萝卜
全身性红斑狼疮,胡萝卜泥
颅骨裂和有关畸形,雪菜牛肉粥
无痛性心肌梗死,莲子玉米瘦肉羹
小儿肾淀粉样变性,丝瓜蜜饮
脑型肺吸虫病,蛋黄菜花汤
单纯性甲状腺肿,双菇番茄黄瓜紫菜汤
外阴皮肤脂溢性皮炎,大枣牛肝汤
单次发作抑郁症,花生杏仁粥
多发性软骨瘤,萝卜粳米粥
面游风,花生豆奶
残胃癌,清炒绿菜花
鼻窦粘液囊肿,核桃栗子羹
颈部囊状淋巴管瘤,清汤白菜卷
癌症伴发的精神障碍,蚕豆粥
盲袢综合征,圆肉腐竹红枣白菜汤
神经炎,百合圆肉煲鸡蛋
瞀瘛,冬瓜荷叶汤
拟除虫菊类农药中毒,芹菜牛肉粥
围绝经期前后的外阴白色病变,沙丁鱼煲
意识障碍,花生菠菜粥
单纯性紫癜,山药蛋黄粥
无胆色素尿性黄疸综合征,鸡蓉玉米羹
结膜充血,香菇油菜
巨人症与肢端肥大症,牛奶大枣汤
尿毒症性心包炎,五彩鸡肉粒
经行泄水,茯苓大枣山药粥
眼异物伤,煨莲子汤
产后目病,桂圆黑豆粥
老年静脉血栓症,溜炒白萝卜
食管间质瘤,西式牛奶粥
妊娠合并肺炎,鸡蛋芹菜炒饭
青少年及小儿卵巢肿瘤,炒空心菜
病理性近视,胡萝卜猪肝汤
垂体危象与垂体卒中,鸡蛋黄花汤
软化斑,茼蒿水饺
神经型食物中毒,山药萝卜粥
持续性输卵管妊娠,烟肉白菜粥
胃癌,山药薏米粥
乳腺结核,木瓜蛋奶汁
小儿色素失调症,胡桃黑豆饮
原发性腹膜后肿瘤,鲜菇小米粥
小儿获得性免疫缺陷综合征肾病,柠檬乳鸽汤
甲型副伤寒,土豆莲藕汁
小儿言语和语言障碍,紫菜鸡蛋汤
胃切除后吸收不良综合征,草莓西瓜汁
咽喉部外伤,桂圆粥
肾周围炎,冬瓜香菇炖鸭
嗜碱性粒细胞增多症,猪肉青菜粥
绝经与心血管疾病,豆薯小米粥
急性舌扁桃体炎,白萝卜梨汁
单纯糠疹,鲜香白菜羹
毛囊炎,胡萝卜芹菜粥
动脉瘤样骨囊肿,双红排骨汤
暴泻,肉丝榨菜汤
腺样体炎,火腿萝卜粥
脂肪肝,绿豆麦片粥
小肠原发性恶性淋巴瘤,白萝卜油菜汁
皮肤过敏,绿豆粥
霉菌性外阴炎,菠菜豆腐汤
胃损伤,番茄三素
鸟枪弹样视网膜脉络膜病变,鸡蛋木耳粥
轻度脂肪肝,什菜面
腕管综合征,羊肉温补汤
鼻石,山药桂圆粥
贲门失弛缓症,糖醋蛋酪
绝经与阿尔茨海默病综合征,芹菜粥
结核性膀胱自发破裂,苋菜鱼头豆腐汤
慢性化脓性胸膜炎,香菇扒小白菜
六瘤,冬瓜拌西红柿
支原体尿路感染,苹果甘蔗番茄汁
慢性非萎缩性胃炎,小米面发糕
结核性苔藓,黄花菜炒黄瓜
慢性粒单核细胞白血病,牛奶杏仁粥
肩峰下滑囊炎,豆腐鲤鱼
垂体性矮小病,鸡肉蘑菇汤
口腔念珠菌病,黄花菜炒黄瓜
原发性纵隔肿瘤,花生杏仁粥
腹膜后纤维化,牛奶菠菜粥
急性硬脑膜下血肿,姜枣鲫鱼粥
先天性肺囊肿,水萝卜丝拌白菜
地图舌,山药葡萄粥
少年儿童葡萄膜炎,冬菇椰菜豆腐粉丝汤
股骨干骨折,鸡肉冬菜饼
多系统萎缩,牛奶蒸蛋
婴幼儿胃食管反流,南瓜团子
神经源性肿瘤,胡萝卜番茄汤
硼酸中毒,西瓜番茄汁
铜绿假单胞菌性角膜炎,菜花泥子汤
腹腔脓肿,香菇油菜
妇科病,木耳豆腐丁
小儿尿崩症,凉拌莲藕
输尿管损伤,菠菜双蛋羹
限制型心脏病,猪心粥
妊娠合并宫颈癌,木耳红枣粥
佝偻病,小白菜猪肉饺
小儿血管瘤血小板减少综合征,紫菜芙蓉汤
小儿细菌性痢疾,花生山药粥
鼠疫,绿豆奶粥
慢性肾盂肾炎,西瓜汁
结核性巩膜炎,小白菜馅包子
敌鼠中毒,素炒小白菜
结核病,黄豆芽豆腐汤
吸入性肺炎,荞麦粥
上颌窦后鼻孔息肉,鸡蛋黄花汤
甲状腺功能减退,腰果西兰花
胎儿生长受限,金针菇油菜猪心汤
子宫囊肿,小白菜馅包子
短暂性脑缺血发作,燕麦粳米粥
结肠平滑肌瘤,绿豆薏米露
泌尿生殖系血吸虫病,火腿冬瓜球汤
增龄性黄斑变性,白萝卜粥
囊状淋巴管瘤,肉片烧菜花
狐惑,荷叶粳米粥
耳部恶性肿瘤,香菇油菜面筋粥
梅毒性关节炎,罗汉果金银菜柿饼汤
勒夫勒心内膜炎,菠菜豆腐汤
便秘,木耳猪血汤
埃莱尔-当洛综合征,草莓菠菜汁
成人全垂体功能减退,参芪羊肉粥
神经鞘源性肿瘤,赤小豆鲤鱼汤
先天性远端尺桡关节半脱位,冬菇排骨白菜墨鱼干汤
酒中毒性痴呆,山药饺
老年人颈性眩晕,炝菜花
蚕食性角膜溃疡,菠萝汁蜜
小肠结肠炎耶尔森菌肠炎,黑木耳芹菜粥
浓缩胆汁综合征,牛奶蛋花粥
肘关节强直,炝炒西兰花
膈疝,皮蛋瘦肉粥
电烧伤,番茄青豆汤
上干型胸廓出口综合征,松仁炒鸽肉
盆腔积液,茭白炒豌豆
心肌炎,莲子黑枣小麦汤
主动脉瓣狭窄,凉拌莲藕
腰椎间盘突出,芝麻黑豆粥
小儿大脑半球胶质瘤,豆腐紫菜兔肉汤
小儿散发性甲状腺肿,海米浇菜花
小儿便秘,水果奶蛋羹
脑发育不良,海带瘦肉粥
间歇性精神病,木耳银芽海米粥
指疔,烧豆腐丸汤
艾滋病人的急性阑尾炎,白芷茯苓薏苡仁粥
运动诱发哮喘,鲤鱼首乌汤
胞生痰核,拌海蜇皮
气秘,苹果生菜酸奶汁
先天性半侧肥大,香菇薏米饭
骨外软骨肉瘤,豆腐冬菇瘦肉汤
丘疹紫癜性手套和短袜样综合征,香菇炒菜花
心房肥大,核桃豆腐羹
喉疮,白果冬瓜粥
帽状腱膜下脓肿,赤小豆鸡汤
颅内畸胎瘤,草莓西瓜汁
旅行者腹泻,甜菜叶粥
α1-抗胰蛋白酶缺乏性脂膜炎,生姜红糖汤
变性近视的脉络膜萎缩,白果莲子粥
产后虚脱,莲子桂圆煨猪肉
局限性胸膜间皮瘤,冬菇木耳瘦肉汤
酸中毒,木耳粥
肱骨外科颈骨折,苋菜豆腐汤
分水岭区脑梗死,山楂桑椹粥
颌骨囊肿,苹果派
老年收缩期高血压,红枣银耳粥
血清病,羊腩萝卜丝粥
瘢痕疙瘩,羊骨粥
口臭,萝卜生菜汤
无功能性甲状旁腺囊肿,鸡肉蒸饺
胆管癌,桂花莲子羹
痴呆综合征,苋菜鱼头豆腐汤
近视,香甜玉米饼
慢性胆囊炎,银耳绿豆粥
妊娠合并宫颈癌,山药葡萄粥
咽炎,菠菜双蛋羹
褥疮,苋菜豆腐汤
鼻红粒病,猕猴桃西芹汁
流注,山药薏米红枣粥
肘外翻,紫菜色拉卷
荨麻疹,时蔬小豆腐
精囊炎,黄芪鲤鱼汤
胃内异物,卷心菜菠萝汁
鼻血管瘤,白菜粥
大泡性角膜病变,小黄瓜西瓜汁
多形红斑样皮疹,花生杏仁粥
慢性骨髓炎,花生杏仁粥
慢性额窦炎,黄瓜拌绿豆芽
鼓膜穿孔,小米龙眼粥
避孕后闭经综合征,芝麻拌墨鱼
急性肾盂肾炎,芝麻黑豆粥
口腔念珠菌病,红油菜花
急性宫颈炎,芦笋青鱼丝
梅毒性葡萄膜炎,紫菜芙蓉汤
慢性皮肤粘膜念珠菌病,蔬菜杂烩粥
良性脑瘤,菠菜水饺
口臭,大麦豇豆粥
胃节律紊乱综合征,香干炒黄瓜
老年人急性胰腺炎,肉片烧菜花
恶性高血压视网膜病变,番茄柠檬汁
先天性主动脉缩窄,白菜姜葱汤
外阴假上皮瘤样增生,大麦薏仁茯苓粥
小肠下垂,小米蛋奶粥
金黄色葡萄球菌肺炎,冰花鸡蛋球
第四脑室肿瘤,三鲜冬瓜卷
巨大血小板病,溜炒白萝卜
老年心肌病,枸杞核桃粥
食道溃疡,黑米党参山楂粥
小儿精神发育迟缓,素炒小白菜
面肌痉挛,高粱米糕
曲霉病,素炒黄花菜
后葡萄膜炎,红烧鳝鱼段
肾皮质化脓性感染,素炒西兰花
冷抗体型自身免疫性溶血性贫血,山药南瓜粥
髂骨取骨后盆侧腹壁疝,土豆泥牛奶粥
外阴纤维瘤,首乌鸡蛋汤
脑瘤,赤豆鲫鱼汤
幽门螺杆菌感染,香菇油菜面筋粥
慢性化脓性腮腺炎,白菜虾仁面汤
肠扭转综合征,鸡蛋米汤粥
呼吸机相关性肺炎,百合雪梨莲藕汤
甲亢,炒素鸡丝
股骨头骨折,鸡蛋芹菜炒饭
腰部慢性劳损,牛奶椰汁
结核性宫颈炎,木瓜蛋奶汁
纹状体黑质变性,海带粳米粥
先天性肺动静脉瘘,香菇烧菜花
肾细胞癌,木瓜粥
风寒头痛,鲜奶核桃粥
脉络膜黑色素瘤,白菜蛋花粥
进行性核上性麻痹,杏鲍菇猪肉汤
眼球破裂伤,清蒸甲鱼
惊风,番茄荸荠饮
铜绿色假单胞菌肺炎,紫菜芙蓉汤
小儿变应性鼻炎,熘苹果
卵巢妊娠,蛋茸牛肉羹
子宫内膜异位症,燕麦粳米粥
晶状体蛋白过敏性青光眼,鲤鱼脑粥
幼年型类风湿性关节炎,草鱼豆腐
错构瘤,开水白菜
小儿疱疹性角膜结膜炎,清煨玉米笋
胃痉挛,糯米麦粥
秃顶,小米红枣粥
创伤性溃疡,芝麻菠菜
颅骨裂和有关畸形,草莓西瓜汁
慢性肠炎,双皮鲫鱼
鼻血管瘤,红扁豆粥
组织细胞增殖症,瑶柱生菜白菜汤
咽部瘢痕狭窄,小米龙眼粥
巨细胞病毒病,红枣黑豆粥
老年人脑心综合征,空心菜粥
皮肤松垂,冬菇椰菜豆腐粉丝汤
肾错构瘤,鸡肉蘑菇汤
SARS的胃肠道感染,益母草鸡肉汤
耵聍栓塞,番茄黄瓜汁
单纯疱疹,山药西瓜炒百合
二硫化碳中毒,杂粮粥
泥螺-日光性皮炎,鲜奶核桃粥
肺结核瘤,牛肉青豆粥
膀胱结石,苹果生菜酸奶汁
肾小管间质性肾炎葡萄膜炎综合征,油菜海米豆腐
急进性肾炎,小米龙眼粥
隐匿性肾小球肾炎,小白菜氽丸子
革兰阳性球菌和革兰阴性杆菌性巩膜炎,芝麻山药饼
胃肠型食物中毒,蛋形馒头
红斑,枣桃粥
继发性白血病,苹果甘蔗番茄汁
脊柱裂和有关畸形,罗汉果金银菜柿饼汤
神经内分泌肿瘤皮肤转移,桂圆栗子粥
昏迷,牛奶菠菜粥
眼眶平滑肌瘤,猪肝绿豆粥
舟骨骨折,油豆腐油菜
甲状腺腺瘤,萝卜豆腐汤
微小度数斜视,拌胡萝卜丝
纤维化综合征,鲜菇烧豆腐
副耳,益母草鸡肉汤
颅底骨折,木瓜炖带鱼
腘肌腱损伤,厚菇芥菜
腹膜后纤维化,鸡汤面条
萎缩性胆囊炎,绿豆薏米露
强直性脊柱炎及其伴发的葡萄膜炎,荷兰豆饺
老年人甲状腺功能亢进症,油菜叶拌豆丝
青年性驼背,猪骨沙参汤
脑癌,炒芹菜
共同性斜视,紫菜鸡蛋莲草汤
浅表性胃炎,鸡蛋面丝汤
搏动性眼球突出症,木瓜胡萝卜玉米粥
葡萄球菌性食物中毒,生菜豆皮汤
卵巢泡膜细胞瘤,海带果菜汁
良性颅内高压症,黑芝麻山药羹
肾移植,清蒸鲫鱼
结节性硬化病,鲜味带鱼
泌尿生殖系放线菌病,罗汉果金银菜柿饼汤
小儿肥胖通气不良综合征,黑木耳芹菜粥
蝎子螫伤,五丝白菜卷
丝虫病,雪梨饮
肛门尖锐湿疣,小白菜氽丸子
胆道癌,牛奶绿菜花
间歇依赖型尖端扭转型室性心动过速,卷心菜烧肉蒸饺
灼痛,清蒸茄子
老年人低血压,鸡肉虾仁炒面
桡骨干骨折,牛肉热汤面
传染性脓疱病,翡翠菜花
老年人脱水,空心菜粥
小儿关节过度活动综合征,无花果生鱼汤
睾丸肿瘤,菠菜豆腐汤
巴尔通体病,苹果生菜酸奶汁
虹膜黑色素瘤,黄芪牛肉粥
心肌梗塞并发心室间隔穿破,紫菜鸡蛋莲草汤
神经纤维瘤,芝麻拌油菜
蓝色橡皮泡痣综合症,清汤冬瓜燕
视网膜炎,紫菜芙蓉汤
脱屑性间质肺炎,香蕉蜂蜜奶
骨神经鞘瘤,紫菜芙蓉汤
小儿非霍奇金淋巴瘤,核桃牛奶饮
阴茎硬结症,芹菜炒香菇
小儿脾外伤,绿豆南瓜汤
小肠炎,口蘑香菇粥
上颌窦癌,罗汉果金银菜柿饼汤
面神经损伤,小白菜猪肉饺
脾脏原发性恶性肿瘤,鸡蛋豆腐汤
背肌筋膜炎,素炒菠菜
血虚眩晕,茄汁鲢鱼
再生障碍性贫血,红扁豆粥
面红和面红恐惧症,马齿苋炒黄豆芽
原发性下肢深静脉瓣膜关闭不全,小米红糖粥
风寒犯肺,杏仁豆腐
黑布拉痒疹,冬瓜草鱼汤
创伤性心源性溶血性贫血,青椒墨鱼丝
颅骨纤维异常增生症,玉米刺梨粥
人蠕形螨病,大麦豇豆粥
癃闭,白菜猪肉水饺
臀肌挛缩症,杂粮粥
绝经与抑郁症,小米素羹
黄热病,鲜百合冬菇西兰花汤
粘连性中耳炎,百合炒芦笋
急性化脓性乳突炎,山楂煮鸡翅
急性化脓性关节炎,草莓果汁
主动脉瓣关闭不全,黑米粥
乳发,银花饮
直肠息肉,卷心菜烧肉蒸饺
脊髓亚急性联合变性,海带果菜汁
其他弧菌感染,凉拌芦笋
老年人脑栓塞,翡翠菜花
过敏性鼻炎,糯米莲藕
进行性脊髓性肌萎缩症,杏鲍菇炖鸭
绒毛膜癌,什菜面
脾破裂,山药粥
男子乳腺发育,双菇番茄黄瓜紫菜汤
外阴软纤维瘤,菱粉粥
老年人吸入性肺炎,银耳樱桃羹
青光眼,冬瓜粥
尿道炎,八珍豆腐盒
小儿病毒性心肌炎,木耳大枣粥
闭合性脑外伤,桂圆黑豆粥
间充质软骨肉瘤,胡萝卜咸粥
小儿急性阑尾炎,香菇蒸黄鱼
麻疹病毒肺炎,白萝卜梨汁
肾上腺髓质功能亢进,空心菜瘦肉粥
屈肌腱损伤,小白菜猪肉饺
胃切除后吸收不良综合征,海带黄豆汤
葡萄球菌肺炎,鲢鱼丝瓜汤
风湿病,蘑菇木耳饺
右束支传导阻滞,番茄鱼肉末
盲肠旁疝,什菜面
肛周脓肿,猪肝绿豆粥
胃脂肪瘤,蘑菇木耳饺
