start,end
小儿红白血病,醋酸地塞米松片
小儿成骨不全,骨松宝胶囊
老年人前列腺癌,己烯雌酚片
嵌顿性腹股沟斜疝,济生橘核丸
颈淋巴结结核,利福喷丁胶囊
皮痹,积雪苷片
慢性肾盂肾炎,左氧氟沙星片
跟腱前囊炎,抗骨增生片
强迫症,苯妥英钠片
产气杆菌肠炎,氧氟沙星片
神经元蜡样脂褐质沉积症,扑米酮片
女性生殖道多部位原发癌,复方斑蝥胶囊
激素抵抗型哮喘,利肺片
人为性皮炎,咪康唑氯倍他索乳膏
外阴瘙痒症,妇炎平胶囊
丹吉尔病,pH4
继发性单克隆免疫球蛋白病,养血安神片
异染性脑白质营养不良,复合维生素B片
经行头痛,甲芬那酸片
急性尿道炎,司帕沙星分散片
小儿疳渴,胰酶肠溶胶囊
血液病,复方环磷酰胺片
输尿管炎,阿奇霉素分散片
原发性痛经,双氯芬酸钠肠溶片
肺功能衰竭,樟脑磺酸钠注射液
五更泄,复方黄连素片
心房扑动与心房颤动,盐酸维拉帕米片
出血性疾病,荷叶丸
内痔,醋酸氯己定痔疮栓
志贺菌病,炎立消胶囊
面神经损伤,腺苷钴胺片
鼠疫耶尔森菌肺炎,头孢丙烯分散片
骨与关节结核,双氯芬酸钠肠溶片
癌肿性关节炎,甲芬那酸片
脊神经根炎,注射用腺苷钴铵
三叉神经痛,颅痛宁颗粒
滑石粉尘肺,盐酸丁氯喘片
脑膜炎球菌血症,硫酸阿米卡星注射液
重症联合免疫缺陷,多糖蛋白片
卵泡发育不良,散结镇痛胶囊
炎症后黑变病,头孢克洛缓释胶囊
小儿巨幼细胞性贫血,腺苷钴胺片
阴道异物,妇炎康复胶囊
老年人室性期前收缩,盐酸莫雷西嗪片
暴痢,呋喃唑酮片
乳房单纯囊肿,乳块消颗粒
化脓性角膜炎,熊胆丸
面部脓皮病,阿莫西林颗粒
毒热侵肤,125Ala注射液
强碱类中毒,盐酸利多卡因注射液
妇产科静脉血栓病,多磺酸粘多糖乳膏
皮肤发育不良,小金胶囊
肿胀,刺五加片
迪厄拉富瓦病,十五味黑药胶囊
自发性脑室内出血,桂利嗪片
老年人脑心综合征,长春西汀片
喉血管瘤,乙酰螺旋霉素片
急性气管－支气管炎,头孢拉定胶囊
脂质沉积性肌病,注射用石杉碱甲
神经性皮炎,无极膏
小儿原发型肺结核,洋参保肺胶囊
特异性前列腺炎,化瘀固精合剂
感应性妄想性障碍,舒必利片
跟骨骨折,跌打丸
陶瓷样胆囊,头孢克肟胶囊
幼年型类天疱疮,醋酸泼尼松片
窦性心动过速,盐酸艾司洛尔注射液
基底节血肿,消瘀康胶囊
单纯性寰枢椎脱位,骨刺胶囊
老年人上消化道出血,十五味黑药胶囊
小儿骶尾部畸胎瘤,注射用环磷酰胺
锌及其化合物引起的皮肤病,复方甘草酸苷片
桡骨骨折,灵仙跌打片
肺炎,桔贝合剂
口周湿疹,无极膏
小儿室性心动过速,盐酸美西律片
小儿血小板释放功能缺陷性疾患,酚磺乙胺注射液
小叶增生,小金胶囊
外伤后脑脂肪栓塞,银杏达莫注射液
卵巢囊肿蒂扭转,红金消结浓缩丸
安卡性肾炎,环孢素口服溶液
骨的原发性淋巴瘤,醋酸泼尼松片
衣原体肺炎,盐酸美他环素片
疟疾,蒿甲醚注射液
病毒性胃肠炎,甲磺酸培氟沙星片
小儿锌缺乏症,葡萄糖酸锌颗粒
胆石,利胆片
副球孢子菌病,氟康唑片
肝脾湿热,蛤蚧定喘丸
痔疮,熊胆痔疮膏
坐骨神经盆腔出口狭窄症,通滞苏润江胶囊
风湿性心脏病,依托红霉素颗粒
先天性肝内胆管囊状扩张症,头孢克肟分散片
淋巴瘤样肉芽肿,注射用甲氨蝶呤
高脂蛋白血症Ⅰ型,苯扎贝特片
路易体痴呆,石杉碱甲片
飞蚊症,氨碘肽滴眼液
发育性骨盆异常,止血镇痛胶囊
新生儿血小板减少性紫癜,转移因子口服溶液
梅毒性角膜病变,小牛血清去蛋白眼用凝胶
恐怖症,盐酸帕罗西汀片
急性肠系膜上动脉梗死,华法林钠片
卡斯钦-贝克病,阿法骨化醇软胶囊
米氏链球菌肺炎,司帕沙星分散片
真菌性皮肤病,环吡酮胺乳膏
维生素C缺乏病,维生素B2片
股癣,酮康唑乳膏
精索静脉曲张,迈之灵片
成人全垂体功能减退,十一酸睾酮胶丸
眼睑基底细胞癌,妥布霉素滴眼液
渗出性盘状苔藓样皮炎,马来酸氯苯那敏片
咽炎,双羊喉痹通颗粒
混合痔,槐角丸
老年人再生障碍性贫血,复方皂矾丸
小儿腹胀,驱虫消食片
后葡萄膜炎,复方硫酸新霉素滴眼液
横膈下结肠嵌入综合征,泻痢消片
绝经,妇康宁片
原发性纵隔肿瘤,注射用异环磷酰胺
巴特综合征,氯化钾片
性病神经症,甲睾酮片
蕈样真菌病,连翘败毒丸
悬雍垂过长症,阿奇霉素分散片
肝性脊髓病,复方二氯醋酸二异丙胺片
杜波组织胞浆菌病,盐酸克林霉素胶囊
妊娠合并巨细胞病毒感染,膦甲酸钠氯化钠注射液
脾约,栀子金花丸
泌尿系结石,血尿胶囊
性病相关性胃肠道感染,盐酸左氧氟沙星胶囊
老年人高血压,赖诺普利片
奈瑟卡他球菌肺炎,盐酸米诺环素胶囊
风轮赤豆,杞菊地黄丸
儿童期精神障碍及精神发育迟缓,甘草锌胶囊
肝血虚证,马来酸氨氯地平片
蛔虫性急性胰腺炎,清胰利胆颗粒
类鼻疽杆菌肺炎,阿奇霉素分散片
下焦湿热,九味健肾胶囊
拇指掌指关节尺侧侧副韧带损伤,舒筋活血胶囊
甲状腺功能减退,甲状腺片
脑膜炎奈瑟菌肺炎,头孢克肟分散片
毛囊炎,阿奇霉素胶囊
带状疱疹性角膜炎,维生素B2片
遗传性肥胖,盐酸西布曲明胶囊
脑积水,甘油氯化钠注射液
温虐,磷酸氯喹片
甲型副伤寒,呋喃唑酮片
女性不孕症,散结镇痛胶囊
肱骨外髁颈骨折,八味秦皮丸
肾阳虚,强阳保肾丸
前纵韧带骨化症,氨糖美辛肠溶片
大骨节病,骨刺消痛胶囊
流感嗜血杆菌感染,通宣理肺丸
第一掌骨基部骨折,跌打损伤丸
大肠类癌,消癌平口服液
盆腔结缔组织炎,匹多莫德片
阴道异物,苦参软膏
谵妄综合征,富马酸喹硫平片
经行尿感,头孢氨苄胶囊
失血性休克,重酒石酸去甲肾上腺素注射液
慢性肾盂肾炎,头孢氨苄胶囊
浸润性乳腺癌,复方斑蝥胶囊
手指撕脱性骨折,舒筋活血片
单纯性寰枢椎脱位,腰息痛胶囊
肺淀粉样变性,麦迪霉素片
眼肌麻痹性偏头痛,藿香正气片
枸橼酸杆菌肺炎,乳酸左氧氟沙星片
眼肌麻痹性偏头痛,氯芬黄敏片
西伯利亚立克次体斑疹热,诺氟沙星胶囊
足跟瘀斑,愈裂贴膏
中暑,保济丸
原发性输卵管癌,注射用甲氨蝶呤
水疱性远端指炎,克拉霉素分散片
原发性骨淋巴瘤,复方斑蝥胶囊
老年人厌氧菌性肺炎,司帕沙星分散片
暴泻,肠泰合剂
网膜炎,盐酸林可霉素胶囊
盖氏骨折,伤科七味片
流行性腮腺炎,清瘟解毒片
慢性化脓性中耳炎,诺氟沙星胶囊
大肠癌,消癌平片
热痉挛,龙虎人丹
单纯性牙周炎,甲硝唑芬布芬胶囊
肿瘤性心包炎,硬脂酸红霉素片
高原肺水肿,氨茶碱片
蜘蛛咬伤,马来酸氯苯那敏片
透明细胞棘皮瘤,强力康颗粒
小肠炎,司帕沙星分散片
基底细胞瘤,重组人干扰素α2b注射液
幼女性外阴阴道炎,复方黄松洗液
遗传性肾炎,呋塞米片
妇产科静脉血栓病,曲克芦丁片
老年人急性胰腺炎,TP-MCT
B链球菌群感染,依托红霉素片
小儿偏头痛,建曲
霍乱样综合征,呋喃唑酮片
子宫颈平滑肌瘤,注射用醋酸曲普瑞林
土肥对称性肢端色素沉着症,氧化锌软膏
非特异性外阴炎,妇炎清洗剂
蚂蚁叮咬,曲咪新乳膏
关格,肾炎四味胶囊
股骨粗隆间骨折,伤科跌打片
嗜酸性细胞胃肠炎,蚁灵口服液
肱二头肌长头腱鞘炎,布洛芬缓释胶囊
白细胞减少症和粒细胞缺乏症,蓼参胶囊
肌膜炎,Ⅰ
高血压病伴发的精神障碍,氢溴酸加兰他敏分散片
小儿髓母细胞瘤,注射用盐酸尼莫司汀
热痉挛,藿香正气胶囊
桡骨颈骨折,接骨丸
菌血症,注射用头孢他啶
外伤性乳糜胸,鲑降钙素注射液
慢性化脓性鼻窦炎,阿奇霉素分散片
持续性肢皮炎,止痒消炎水
无机盐所致的皮肤病,复方甘草酸苷片
桡骨茎突骨折,独一味颗粒
开放性手外伤,酊剂
小儿肺炎,复方桔梗止咳片
踝关节扭伤,舒筋活血片
水痘性角膜炎,诺氟沙星滴眼液
尘螨过敏性哮喘,益心巴迪然吉布亚颗粒
阳明头痛,萘普生片
小儿珠蛋白生成障碍性贫血,富马酸亚铁咀嚼片
原发性直立性低血压,注射用左卡尼汀
副流行性感冒,酚咖片
脑梗死,蚓激酶肠溶胶囊
新生儿肝炎,云芝肝泰颗粒
淋病性关节炎,双氯芬酸钠缓释片
巴顿骨折,骨折挫伤胶囊
外阴皮肤脂溢性皮炎,克林霉素甲硝唑搽剂
小儿龋病,芎菊上清丸
血清病和血清病样反应,复方樟脑乳膏
小儿功能性消化不良,维生素BT片
硬化性骨髓炎,4:1分散片
颅内生殖细胞瘤,司莫司汀胶囊
嗜水气单胞菌感染,诺氟沙星胶囊
纯红细胞再生障碍,甘露聚糖肽口服溶液
下肢淋巴水肿,螺内酯片
产后三冲,土霉素片
葡萄球菌感染,诺氟沙星胶囊
血影细胞性青光眼,马来酸噻吗洛尔滴眼液
心肌梗塞并发二尖瓣关闭不全,IV
小儿骨折,舒筋活血片
股骨颈骨折,舒筋活血片
坏死性肠炎,复方谷氨酰胺肠溶胶囊
眼睑炭疽,红霉素眼膏
肠侵袭性大肠埃希杆菌感染,复方谷氨酰胺肠溶胶囊
癔病性昏厥,癫痫宁片
小儿慢性支气管炎,小儿咳喘灵颗粒
尿路感染,头孢呋辛酯胶囊
小儿急性出血性坏死性肠炎,小儿复方磺胺甲噁唑片
单眼双上转肌麻痹,小牛血清去蛋白眼用凝胶
胸痹,脑心通胶囊
结膜干燥症,维生素A棕榈酸酯眼用凝胶
高锰酸钾中毒,仁青芒觉
畸胎瘤,注射用环磷酰胺
婴儿骨皮质增生症,骨筋丸胶囊
可拉明中毒,盐酸利多卡因注射液
老年人霍奇金淋巴瘤,苯丁酸氮芥片
小儿生殖细胞瘤,注射用硫酸长春新碱
强碱类中毒,地塞米松磷酸钠注射液
瘢痕性脱发,生发丸
软组织损伤,关节止痛膏
肝小静脉闭塞症,蹄鞘胶囊
皮肤脑膜瘤,芪蓝扶正颗粒
白内障,牛磺酸滴眼液
痉挛性斜颈,硫酸镁葡萄糖注射液
口腔念珠菌病,伊曲康唑胶囊
乳溢-闭经综合征,地屈孕酮片
胰腺脑病综合征,清胰利胆颗粒
假性甲状旁腺功能减退症,维生素D3注射液
泡性眼炎,盐酸曲普利啶胶囊
膝关节侧副韧带损伤,活血止痛胶囊
卵巢硬化性间质瘤,复方斑蝥胶囊
特发性心室颤动,地高辛酏剂
高脂蛋白血症Ⅲ型,阿昔莫司胶囊
小儿嗜血流感杆菌肺炎,羧甲司坦片
产后血虚热,妇月康胶囊
距骨骨折脱位,生三七散
胃、十二指肠溃疡出血,肾上腺色腙片
儿童抽动障碍,小儿脐风散
小儿药物变态反应,复方青黛胶囊
老年人异位抗利尿素分泌综合征,注射用布美他尼
小儿黑酸尿综合征,盐酸沙丙蝶呤片
乳腺纤维腺瘤,小金丸
重瞳,复明胶囊
眼球破裂伤,七厘散
Pick病和额颞痴呆,石杉碱甲片
腕舟骨骨折,八味秦皮丸
小儿右肺中叶综合征,依托红霉素片
聚合性痤疮,甘草锌颗粒
颅骨骨瘤,乙酰谷酰胺注射液
消化道憩室病,聚卡波非钙片
膈肌麻痹,平消片
暴露性角膜炎,卡波姆滴眼液
小儿血小板释放功能缺陷性疾患,酚磺乙胺氯化钠注射液
紫癜性扁平苔藓,维A酸乳膏
急慢性肝炎,乙肝扶正胶囊
血栓性浅静脉炎,非普拉宗片
色素性青光眼,复方硫酸新霉素滴眼液
小儿X-连锁淋巴组织增生性疾病,注射用转移因子
风湿病性贫血,人参养荣丸
维生素C缺乏病,维生素B6片
外阴赘生物,甲硝唑乳膏
少年性椎体骨软骨病,阿法骨化醇片
坏死性龈口炎,西瓜霜润喉片
小儿急性呼吸衰竭,盐酸多沙普仑注射液
手足口病,口炎清片
脑性瘫痪,丹曲林钠胶囊
青少年癫痫,医痫丸
交感神经链综合征,对乙酰氨基酚口服溶液
巴特综合征,氯化钾缓释片
小儿急性中毒性脑病,二十九味能消散
老年人变异型心绞痛,血塞通颗粒
结肠粪性穿孔,注射用头孢哌酮钠
老年人流行性感冒,阿司匹林肠溶胶囊
咽畸胎瘤,转移因子口服溶液
阿米巴性宫颈炎,克拉霉素分散片
顿呛,雪梨膏
颈椎先天融合畸形,骨刺片
口腔溃疡,金菊五花茶颗粒
实喘,盐酸二氧丙嗪颗粒
小儿肺动脉高压,阿魏酸钠注射液
喉乳头状瘤,玉簪清咽十五味散
幼年黑素瘤,注射用硫酸长春地辛
颈部火器性异物,舒筋活血胶囊
慢性肾盂肾炎,阿莫西林分散片
毛细血管瘤,鱼肝油酸钠注射液
蝶骨嵴脑膜瘤眼部病变,芪蓝扶正颗粒
喉乳头状瘤,清咽片
甲周炎,普卢利沙星胶囊
妇科疾病,盐酸特比萘芬阴道泡腾片
舟骨骨折,碘酊
多发性脑膜瘤,注射用香菇多糖
尾骨骨折与脱位,三七片
原发性纤维蛋白溶解症,醋酸甲萘氢醌片
弱精,生精胶囊
放射性口炎,复方氯己定含漱液
持久性豆状角化过度病,维生素A软胶囊
沙门氏菌性肺炎,头孢克洛颗粒
毛囊性黏蛋白病,头孢氨苄胶囊
老年人上消化道出血,三七血伤宁胶囊
原发性青少年型青光眼,醋甲唑胺片
老年人胃食管反流病,多潘立酮片
小儿关节过度活动综合征,复方水杨酸甲酯苯海拉明喷雾剂
肾炎,肾炎安胶囊
哕,藿香正气丸
转移性胸膜肿瘤,注射用培美曲塞二钠
无机碱皮肤损伤,创灼膏
急性腹型-高脂血症综合征,肌醇烟酸酯片
外阴神经性皮炎,复方樟脑乳膏
免疫缺陷者肺炎,头孢拉定分散片
脓疱性细菌疹,三味清热止痒洗剂
遗忘综合征,甲磺酸二氢麦角碱缓释胶囊
风痹,阿司匹林肠溶胶囊
枯草热,盐酸萘甲唑啉滴鼻液
肥胖性生殖无能综合征,奥利司他胶囊
女性性早熟,注射用醋酸亮丙瑞林微球
颈椎黄韧带骨化症,藤黄健骨胶囊
维生素B1缺乏病,复方赖氨酸颗粒
牛皮癣,维A酸乳膏
跖骨疲劳性骨折,灵仙跌打片
膝关节骨性关节炎,盐酸氨基葡萄糖颗粒
惊风,牛黄抱龙丸
老年人肝性脑病,门冬氨酸钾镁片
高血压性心脏病,丹参片
压力性尿失禁,力加寿片
青春期功能失调性子宫出血,肾上腺色腙片
腺泡细胞癌,羟基脲片
耳疔,头孢氨苄胶囊
真性红细胞增多症,注射用高三尖杉酯碱
糖尿病性胃轻瘫,盐酸二甲双胍片
十二指肠白点综合征,阿拉坦五味丸
先天性无转铁蛋白血症,健脾补血片
消化不良,香砂六君丸
环跳疽,头孢羟氨苄甲氧苄啶胶囊
跖骨疲劳性骨折,麝香接骨胶囊
郁证,盐酸舍曲林片
慢性细菌性前列腺炎,前列舒乐胶囊
小儿脑膜瘤,芪蓝扶正颗粒
风牵偏视,腺苷钴胺片
毒瘾,盐酸苯氨咪唑啉片
老年人帕金森病,盐酸金刚烷胺片
面红和面红恐惧症,盐酸氯米帕明片
急性颌下腺炎,盐酸米诺环素胶囊
支气管哮喘,盐酸氨溴索缓释胶囊
小儿急性髓样白血病,乌苯美司胶囊
妊娠合并癫痫,左乙拉西坦片
小儿纯红细胞再生障碍性贫血,固元胶囊
五积,复方苁蓉补肾合剂
十二指肠憩室,颠茄片
痛性肥胖病,奥利司他胶囊
色素绒毛结节性滑膜炎,洛索洛芬钠片
创伤性骨化性肌炎,注射用头孢呋辛钠
特发性滴状色素减少症,赛庚啶乳膏
小儿药物诱发的溶血性贫血,维生素E软胶囊
皮肤利什曼病,罗红霉素干混悬剂
出血性脑卒中,安宫牛黄丸
肝肺综合症,维肝福泰片
慢性干燥性鼻炎,盐酸萘甲唑啉滴鼻液
手部屈指肌腱损伤,三七片
移植物抗宿主病,注射用转移因子
乙胺嘧啶中毒,盐酸利多卡因注射液
肺胸膜阿米巴病,替硝唑片
毛囊炎,阿奇霉素片
脾疳,健儿消食口服液
铍中毒,十一味金色丸
空肠弯曲菌肠炎,盐酸左氧氟沙星胶囊
筋瘤,曲克芦丁片
系统性红斑狼疮性关节炎,双氯芬酸钠缓释片
呼吸道感染,肺宁片
内分泌性高血压,地巴唑片
多灶性脉络膜炎伴全葡萄膜炎,环孢素软胶囊
阴道腺病,红霉素肠溶胶囊
乳房湿疹,丙酸氟替卡松乳膏
副牛痘,阿奇霉素胶囊
中风后遗症,脑脉泰胶囊
腘肌腱损伤,酮洛芬凝胶
血小板减少性紫癜,维生素C片
癌症,鸦胆子油软胶囊
假麦格综合征,盐酸莫西沙星氯化钠注射液
维生素D缺乏性手足抽搐症,鱼肝油乳
色素性化妆品皮炎,克林霉素甲硝唑搽剂
上颌窦恶性肿瘤,甲氨蝶呤片
老年人肺脓肿,盐酸克林霉素棕榈酸酯颗粒
卵巢成熟畸胎瘤,甲氨蝶呤片
老年人慢性疾病性贫血,阿胶补血膏
桡神经感觉支卡压,注射用肌氨肽苷
聤耳,头孢呋辛酯干混悬剂
后壁穿孔性溃疡,胶体果胶铋胶囊
甲沟炎和甲下脓肿,克霉唑乳膏
夜间哮喘,蛤蚧定喘丸
小儿硬皮病,薄芝片
癫狂病,氟哌噻吨美利曲辛片
阴囊癌,甲氨蝶呤片
化脓性角膜炎,维生素B2片
小儿炎症性肠病,酪酸梭菌活菌散
膀胱脱垂,枸橼酸氢钾钠颗粒
获得性循坏抗凝物质增多综合征,人凝血因子Ⅷ
胃肠道伴癌综合征,阿魏化痞膏
结节性多动脉炎伴发的葡萄膜炎,复方硫酸新霉素滴眼液
伏暑,维C银翘胶囊
母乳性黄疸,黄柏胶囊
眼异物伤,眼氨肽注射液
全身黏液性水肿,盐酸普萘洛尔片
癌性神经肌病,鸦胆子油软胶囊
淋菌性结膜炎,一清颗粒
病理性骨折,跌打损伤丸
Q热肺炎,乙酰螺旋霉素片
多器官功能障碍综合征,金酸萍糖浆
皮肤白喉,清咽片
绝经与心血管疾病,芪参胶囊
干酪性鼻窦炎,乙酰螺旋霉素片
尿道结石,金甲排石胶囊
股骨干骨折,8-11
急性硫化氢中毒,注射用布美他尼
红眼病,牛黄解毒丸
转移性小肠肿瘤,注射用奥沙利铂
流感嗜血杆菌肺炎,注射用头孢唑林钠
颅骨结核,异烟肼片
老年人血栓性疾病,复方天麻蜜环糖肽片
代谢性酸中毒,双歧杆菌三联活菌胶囊
呼吸肌疲劳症,樟脑磺酸钠注射液
尺骨上1/3骨折合并桡骨头脱位,骨松宝胶囊
色欲伤,刺五加片
老年人高脂血症,降脂宁颗粒
阴道横隔,健阳片
单纯性寰枢椎脱位,抗骨增生片
新生儿心肌炎,葛根素葡萄糖注射液
铁利用性贫血,右旋糖酐铁口服液
喉角化症,复方鱼腥草片
原发性视网膜色素变性,注射用胞磷胆碱钠肌苷
慢性中耳炎,匹多莫德口服溶液
急性脓胸,盐酸克林霉素棕榈酸酯干混悬剂
结直肠癌,氟尿嘧啶植入剂
出血性疾病,曲克芦丁片
紫外线伤,眼氨肽注射液
惠普尔病,赖氨葡锌颗粒
风热犯肺,乳酸左氧氟沙星片
变异性哮喘,盐酸二氧丙嗪片
老年男性性功能障碍,甲睾酮片
小儿干扰素-γ受体缺陷病,注射用胸腺五肽
